Sentence #,Sentence,POS,Tag
Sentence: 9634,"Mexican President Felipe Calderon is appealing for clean drinking water , canned food and other emergency aid for the storm-damaged Gulf state of Veracruz .","['JJ', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBG', 'IN', 'JJ', 'NN', 'NN', ',', 'VBN', 'NN', 'CC', 'JJ', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NN', 'IN', 'NNP', '.']","['B-gpe', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 11430,Smugglers have skirted the blockade by bringing in goods though a tunnel under the Egypt-Gaza border .,"['NNS', 'VBP', 'VBN', 'DT', 'NN', 'IN', 'VBG', 'IN', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 41591,"Fatah gunmen surrounded schools to enforce the strike , while Hamas militiamen tried to keep schools open .","['NNP', 'NNS', 'VBN', 'NNS', 'TO', 'VB', 'DT', 'NN', ',', 'IN', 'NNP', 'NNS', 'VBD', 'TO', 'VB', 'NNS', 'JJ', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 18710,It says Iran has carried out 17 such executions since 2004 .,"['PRP', 'VBZ', 'NNP', 'VBZ', 'VBN', 'IN', 'CD', 'JJ', 'NNS', 'IN', 'CD', '.']","['O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
Sentence: 20167,"During the rally , President Raul Castro made his first May Day appearance as Cuban leader , but did not speak .","['IN', 'DT', 'NN', ',', 'NNP', 'NNP', 'NNP', 'VBD', 'PRP$', 'JJ', 'NNP', 'NNP', 'NN', 'IN', 'JJ', 'NN', ',', 'CC', 'VBD', 'RB', 'VB', '.']","['O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 14305,"The leftist Revolutionary Armed Forces of Colombia , known as FARC , had stepped up attacks in advance of the election , killing dozens of civilians in the past few weeks .","['DT', 'JJ', 'JJ', 'JJ', 'NNS', 'IN', 'NNP', ',', 'VBN', 'IN', 'NNP', ',', 'VBD', 'VBN', 'RP', 'NNS', 'IN', 'NN', 'IN', 'DT', 'NN', ',', 'VBG', 'NNS', 'IN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O']"
Sentence: 27345,There were no reported car bombings or suicide attacks .,"['EX', 'VBD', 'DT', 'JJ', 'NN', 'NNS', 'CC', 'NN', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42100,"Hamdi Issac has admitted taking part in the second set of attacks but has said the action was meant to scare people , not kill them .","['NNP', 'NNP', 'VBZ', 'VBN', 'VBG', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'CC', 'VBZ', 'VBN', 'DT', 'NN', 'VBD', 'VBN', 'TO', 'VB', 'NNS', ',', 'RB', 'VB', 'PRP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 43605,Mehmet Ali Talat holding an olive branch after voting Turkish Cypriot Prime Minister Mehmet Ali Talat has won Sunday presidential election in the breakaway enclave .,"['NNP', 'NNP', 'NNP', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'VBG', 'JJ', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'NNP', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', '.']","['B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'I-gpe', 'B-per', 'I-per', 'O', 'B-per', 'I-per', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 28579,"The Associated Press quotes Mr. Vakhitov as later saying he did not personally see the Koran being desecrated , but was informed of the alleged incidents by other detainees .","['DT', 'NNP', 'NNP', 'VBZ', 'NNP', 'NNP', 'IN', 'RB', 'VBG', 'PRP', 'VBD', 'RB', 'RB', 'VB', 'DT', 'NNP', 'VBG', 'VBN', ',', 'CC', 'VBD', 'VBN', 'IN', 'DT', 'VBN', 'NNS', 'IN', 'JJ', 'NNS', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 29858,Askar Akayev Kyrgyzstan 's parliament has voted to strip ousted President Askar Akayev of many of his special privileges .,"['NNP', 'NNP', 'NNP', 'POS', 'NN', 'VBZ', 'VBN', 'TO', 'VB', 'JJ', 'NNP', 'NNP', 'NNP', 'IN', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.']","['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 6691,Mr. Sharon quit Likud last week because he faced a revolt from right-wing deputies who opposed his decision to withdraw Israel from the Gaza Strip .,"['NNP', 'NNP', 'VBD', 'NNP', 'JJ', 'NN', 'IN', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'WP', 'VBD', 'PRP$', 'NN', 'TO', 'VB', 'NNP', 'IN', 'DT', 'NNP', 'NNP', '.']","['B-per', 'I-per', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 20067,The official Tishrin newspaper said in an editorial Wednesday that Israel 's reported air strike in Syria earlier this month shows that Israel is not interested in peace .,"['DT', 'JJ', 'NNP', 'NN', 'VBD', 'IN', 'DT', 'NN', 'NNP', 'IN', 'NNP', 'POS', 'VBN', 'NN', 'NN', 'IN', 'NNP', 'RBR', 'DT', 'NN', 'VBZ', 'IN', 'NNP', 'VBZ', 'RB', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 18607,The IAEA is considering a European draft resolution alleging that Iran has breached the treaty by withholding information on its nuclear fuel cycle program .,"['DT', 'NNP', 'VBZ', 'VBG', 'DT', 'JJ', 'NN', 'NN', 'VBG', 'IN', 'NNP', 'VBZ', 'VBN', 'DT', 'NN', 'IN', 'VBG', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'NN', 'NN', '.']","['O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 2716,"As expected , Mr. Ban recommended that the mandate for the U.N. mission in Afghanistan - which expires later this month - be extended for another year .","['IN', 'VBN', ',', 'NNP', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NN', 'IN', 'NNP', ':', 'WDT', 'VBZ', 'RB', 'DT', 'NN', ':', 'VB', 'VBN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O']"
Sentence: 16159,Mr. Bush visited the Vatican in 2005 for Pope John Paul 's funeral .,"['NNP', 'NNP', 'VBD', 'DT', 'NNP', 'IN', 'CD', 'IN', 'NNP', 'NNP', 'NNP', 'POS', 'NN', '.']","['B-per', 'I-per', 'O', 'O', 'B-org', 'O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O']"
Sentence: 14857,"The tape did not show the killing , and has not been authenticated .","['DT', 'NN', 'VBD', 'RB', 'VB', 'DT', 'NN', ',', 'CC', 'VBZ', 'RB', 'VBN', 'VBN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 44888,"Female interrogators are said to have used sexually-suggestive tactics while questioning Muslim men at the U.S. military prison in Guantanamo Bay , Cuba .","['JJ', 'NNS', 'VBP', 'VBN', 'TO', 'VB', 'VBN', 'JJ', 'NNS', 'IN', 'VBG', 'NNP', 'NNS', 'IN', 'DT', 'NNP', 'JJ', 'NN', 'IN', 'NNP', 'NNP', ',', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-geo', 'O']"
Sentence: 44236,Mr. Hersh cites a former high-level intelligence official and a U.S. government consultant as sources for the story .,"['NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'CC', 'DT', 'NNP', 'NN', 'NN', 'IN', 'NNS', 'IN', 'DT', 'NN', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 30496,"Earlier Friday , a public opinion poll indicated the Brazilian leader would lose a re-election bid in 2006 because of the growing scandal .","['RBR', 'NNP', ',', 'DT', 'JJ', 'NN', 'NN', 'VBD', 'DT', 'JJ', 'NN', 'MD', 'VB', 'DT', 'NN', 'NN', 'IN', 'CD', 'IN', 'IN', 'DT', 'VBG', 'NN', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 24785,Mr. Tadic narrowly defeated ultra-nationalist challenger Tomislav Nikolic by a margin of 51 to 48 percent .,"['NNP', 'NNP', 'RB', 'VBD', 'JJ', 'NN', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'IN', 'CD', 'TO', 'CD', 'NN', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 20037,Russia 's foreign minister made similar comments Monday .,"['NNP', 'POS', 'JJ', 'NN', 'VBD', 'JJ', 'NNS', 'NNP', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 13154,But the Associated Press quotes a police commissioner as denying any ransom was paid .,"['CC', 'DT', 'NNP', 'NNP', 'VBZ', 'DT', 'NN', 'NN', 'IN', 'VBG', 'DT', 'NN', 'VBD', 'VBN', '.']","['O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 24591,Mr. Brown will meet with Mr. Obama Tuesday at the White House .,"['NNP', 'NNP', 'MD', 'VB', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'NNP', 'NNP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-per', 'I-per', 'B-tim', 'O', 'O', 'B-org', 'I-org', 'O']"
Sentence: 18110,"In addition to the permanent seats , Africa wants three non-permanent members on the council .","['IN', 'NN', 'TO', 'DT', 'JJ', 'NNS', ',', 'NNP', 'VBZ', 'CD', 'JJ', 'NNS', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 27366,First of America said some of the managers will take other jobs with First of America .,"['NNP', 'IN', 'NNP', 'VBD', 'DT', 'IN', 'DT', 'NNS', 'MD', 'VB', 'JJ', 'NNS', 'IN', 'CD', 'IN', 'NNP', '.']","['O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O']"
Sentence: 39772,Sporadic fighting was reported Wednesday .,"['JJ', 'NN', 'VBD', 'VBN', 'NNP', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 15200,"Last year , he accused Saudi agents of attempting to kill him in a stabbing incident at his London home .","['JJ', 'NN', ',', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'VBG', 'TO', 'VB', 'PRP', 'IN', 'DT', 'VBG', 'NN', 'IN', 'PRP$', 'NNP', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']"
Sentence: 15522,The United States accuses Iran of secretly trying to develop nuclear weapons .,"['DT', 'NNP', 'NNPS', 'VBZ', 'NNP', 'IN', 'RB', 'VBG', 'TO', 'VB', 'JJ', 'NNS', '.']","['O', 'B-geo', 'I-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 17828,"Thousands of Israeli police encircled Jerusalem 's Old City Sunday , stopping cars and setting up roadblocks to prevent an ultranationalist group from entering a disputed holy site .","['NNS', 'IN', 'JJ', 'NN', 'VBD', 'NNP', 'POS', 'NNP', 'NNP', 'NNP', ',', 'VBG', 'NNS', 'CC', 'VBG', 'RP', 'NNS', 'TO', 'VB', 'DT', 'NN', 'NN', 'IN', 'VBG', 'DT', 'JJ', 'JJ', 'NN', '.']","['O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O', 'B-geo', 'I-geo', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 29682,Sri Lankan government supporters clashed with opposition activists protesting the arrest of their defeated presidential candidate Sarath Fonseka .,"['NNP', 'NNP', 'NN', 'NNS', 'VBD', 'IN', 'NN', 'NNS', 'VBG', 'DT', 'NN', 'IN', 'PRP$', 'VBN', 'JJ', 'NN', 'NNP', 'NNP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O']"
Sentence: 3623,"Leading conservative Iranian cleric Ayatollah Ahmad Khatami also has called on Mr. Ahmadinejad to reconsider Mashaie 's appointment , saying it defies the president 's constituency .","['VBG', 'JJ', 'JJ', 'NN', 'NNP', 'NNP', 'NNP', 'RB', 'VBZ', 'VBN', 'IN', 'NNP', 'NNP', 'TO', 'VB', 'NNP', 'POS', 'NN', ',', 'VBG', 'PRP', 'VBZ', 'DT', 'NN', 'POS', 'NN', '.']","['O', 'O', 'B-gpe', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'B-per', 'B-org', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 38916,This parking space belongs to the Wizard .,"['DT', 'NN', 'NN', 'VBZ', 'TO', 'DT', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O']"
Sentence: 26777,The sanctions are designed to curtail Iran 's alleged nuclear weapons program .,"['DT', 'NNS', 'VBP', 'VBN', 'TO', 'VB', 'NNP', 'POS', 'JJ', 'JJ', 'NNS', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 40534,Russia 's President Putin called the vote a historic event .,"['NNP', 'POS', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'DT', 'JJ', 'NN', '.']","['B-geo', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 45618,The motorcyclists will be flown to Bamako .,"['DT', 'NNS', 'MD', 'VB', 'VBN', 'TO', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 18411,"While coffee-drinkers are avoiding Starbucks ' expensive products , budget hamburgers are selling briskly .","['IN', 'NNS', 'VBP', 'VBG', 'NNS', 'POS', 'JJ', 'NNS', ',', 'NN', 'NNS', 'VBP', 'VBG', 'RB', '.']","['O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 27321,They say most of the help is coming from local sources and not from the government .,"['PRP', 'VBP', 'JJS', 'IN', 'DT', 'NN', 'VBZ', 'VBG', 'IN', 'JJ', 'NNS', 'CC', 'RB', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 9573,"Bulgaria , a former Communist country that entered the EU on 1 January 2007 , averaged more than 6 % annual growth from 2004 to 2008 , driven by significant amounts of foreign direct investment and consumption .","['NNP', ',', 'DT', 'JJ', 'JJ', 'NN', 'WDT', 'VBD', 'DT', 'NNP', 'IN', 'CD', 'NNP', 'CD', ',', 'VBD', 'JJR', 'IN', 'CD', 'NN', 'JJ', 'NN', 'IN', 'CD', 'TO', 'CD', ',', 'VBN', 'IN', 'JJ', 'NNS', 'IN', 'JJ', 'JJ', 'NN', 'CC', 'NN', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 44884,"He did not specify the alleged actions , but U.S. officials have previously accused Iran of encouraging radicalism among Iraq 's Shi'ites and allowing dangerous materials to cross the border .","['PRP', 'VBD', 'RB', 'VB', 'DT', 'JJ', 'NNS', ',', 'CC', 'NNP', 'NNS', 'VBP', 'RB', 'VBN', 'NNP', 'IN', 'VBG', 'NN', 'IN', 'NNP', 'POS', 'NNS', 'CC', 'VBG', 'JJ', 'NNS', 'TO', 'VB', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 22068,Two U.S. senators are calling for an investigation into a suspected terrorist 's claims that he was physically abused while he was held in secret CIA prisons .,"['CD', 'NNP', 'NNS', 'VBP', 'VBG', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'POS', 'NNS', 'IN', 'PRP', 'VBD', 'RB', 'VBN', 'IN', 'PRP', 'VBD', 'VBN', 'IN', 'JJ', 'NNP', 'NNS', '.']","['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O']"
Sentence: 8766,"He said methods such as abortion do not fight poverty or help a country 's development but actually constitute "" the destruction of the poorest of all human beings . ""","['PRP', 'VBD', 'NNS', 'JJ', 'IN', 'NN', 'VBP', 'RB', 'VB', 'NN', 'CC', 'VB', 'DT', 'NN', 'POS', 'NN', 'CC', 'RB', 'VBP', '``', 'DT', 'NN', 'IN', 'DT', 'JJS', 'IN', 'DT', 'JJ', 'NNS', '.', '``']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 43028,Chancellor Angela Merkel calls the pictures disgusting and unforgivable .,"['NNP', 'NNP', 'NNP', 'VBZ', 'DT', 'NNS', 'VBG', 'CC', 'JJ', '.']","['B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 3201,"Per capita income has declined by 15 % since 1999 , but registered a slight improvement in 2009 - 10 .","['IN', 'NN', 'NN', 'VBZ', 'VBN', 'IN', 'CD', 'NN', 'IN', 'CD', ',', 'CC', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'CD', 'IN', 'CD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O']"
Sentence: 19026,"Among those killed was the U.N. 's top envoy in Iraq and High Commissioner for Human Rights , Sergio Viera de Mello .","['IN', 'DT', 'VBN', 'VBD', 'DT', 'NNP', 'POS', 'JJ', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'B-per', 'I-per', 'I-per', 'I-per', 'O']"
Sentence: 35917,"Former U.S. President Bill Clinton rejected that charge in a surprise talk at the Montreal , Canada , summit Friday .","['JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NNP', ',', 'NNP', ',', 'NN', 'NNP', '.']","['O', 'B-geo', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O']"
Sentence: 5015,His administration has come under heavy criticism over the government 's relief efforts following the powerful storm .,"['PRP$', 'NN', 'VBZ', 'VBN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NNS', 'VBG', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 19724,Russian officials and news reports say Mr. Putin dismissed the government Wednesday after Prime Minister Mikhail Fradkov offered his resignation .,"['JJ', 'NNS', 'CC', 'NN', 'NNS', 'VBP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'PRP$', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-per', 'B-org', 'O', 'O', 'O', 'B-tim', 'O', 'B-per', 'I-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O']"
Sentence: 40205,Police suspect Olmert received tens of thousands of dollars in exchange for his support for a large residential development in Jerusalem .,"['NNS', 'VBP', 'NNP', 'VBD', 'NNS', 'IN', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', '.']","['O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 44531,The president said new technologies will help the United States become a better steward of the environment and confront what he called the serious challenge of global climate change .,"['DT', 'NN', 'VBD', 'JJ', 'NNS', 'MD', 'VB', 'DT', 'NNP', 'NNPS', 'VBP', 'DT', 'JJR', 'NN', 'IN', 'DT', 'NN', 'CC', 'NN', 'WP', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 21146,"Dutch traders landed at the southern tip of modern day South Africa in 1652 and established a stopover point on the spice route between the Netherlands and the Far East , founding the city of Cape Town .","['JJ', 'NNS', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'NNP', 'NNP', 'IN', 'CD', 'CC', 'VBD', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NNP', 'CC', 'DT', 'NNP', 'NNP', ',', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'NNP', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 23317,"In order for the merger to overcome anti-trust concerns , rival Southwest Airlines had to be given take-off and landing rights at the international airport in Newark , New Jersey - just outside New York City .","['IN', 'NN', 'IN', 'DT', 'NN', 'TO', 'VB', 'JJ', 'NNS', ',', 'JJ', 'NNP', 'NNPS', 'VBD', 'TO', 'VB', 'VBN', 'NN', 'CC', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', ',', 'NNP', 'NNP', ':', 'RB', 'IN', 'NNP', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O']"
Sentence: 30949,West Bengal is struggling with recurrent bird flu infections .,"['NNP', 'NNP', 'VBZ', 'VBG', 'IN', 'JJ', 'NN', 'NN', 'NNS', '.']","['B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 31615,"Last week , Palestinian police and Fatah party activists held protests across the West Bank and Gaza Strip following the defeat of the long-dominant Fatah faction by the militant Hamas group in Wednesday 's parliamentary elections .","['JJ', 'NN', ',', 'JJ', 'NN', 'CC', 'NNP', 'NN', 'NNS', 'VBD', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'VBG', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NN', 'IN', 'NNP', 'POS', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O']"
